match_id,event,date,map_name,team,opponent,team_comp,opponent_comp,won
645478,VCT 2026: Americas Stage 1,2026-04-12,Haven,LEVIATÁN,Cloud9,"Astra,Chamber,Neon,Phoenix,Sova","Killjoy,Neon,Omen,Sova,Viper",True
645479,VCT 2026: Americas Stage 1,2026-04-12,Pearl,FURIA,NRG,"Astra,Fade,Killjoy,Neon,Phoenix","Astra,Killjoy,Sova,Tejo,Waylay",True
645479,VCT 2026: Americas Stage 1,2026-04-12,Pearl,NRG,FURIA,"Astra,Killjoy,Sova,Tejo,Waylay","Astra,Fade,Killjoy,Neon,Phoenix",False
645479,VCT 2026: Americas Stage 1,2026-04-12,Split,FURIA,NRG,"Fade,Neon,Omen,Viper,Vyse","Deadlock,Omen,Raze,Skye,Viper",True
645479,VCT 2026: Americas Stage 1,2026-04-12,Split,NRG,FURIA,"Deadlock,Omen,Raze,Skye,Viper","Fade,Neon,Omen,Viper,Vyse",False
645480,VCT 2026: Americas Stage 1,2026-04-17,Split,Cloud9,ENVY,"Neon,Omen,Skye,Viper,Vyse","Jett,Omen,Raze,Skye,Viper",True
645480,VCT 2026: Americas Stage 1,2026-04-17,Split,ENVY,Cloud9,"Jett,Omen,Raze,Skye,Viper","Neon,Omen,Skye,Viper,Vyse",False
645480,VCT 2026: Americas Stage 1,2026-04-17,Pearl,Cloud9,ENVY,"Astra,Neon,Skye,Tejo,Vyse","Astra,Chamber,Neon,Phoenix,Sova",False
645480,VCT 2026: Americas Stage 1,2026-04-17,Pearl,ENVY,Cloud9,"Astra,Chamber,Neon,Phoenix,Sova","Astra,Neon,Skye,Tejo,Vyse",True
645480,VCT 2026: Americas Stage 1,2026-04-17,Haven,Cloud9,ENVY,"Killjoy,Neon,Omen,Sova,Viper","Astra,Chamber,Neon,Phoenix,Sova",False
645480,VCT 2026: Americas Stage 1,2026-04-17,Haven,ENVY,Cloud9,"Astra,Chamber,Neon,Phoenix,Sova","Killjoy,Neon,Omen,Sova,Viper",True
645481,VCT 2026: Americas Stage 1,2026-04-17,Haven,FURIA,Evil Geniuses,"Killjoy,Neon,Omen,Sova,Viper","Killjoy,Neon,Omen,Sova,Viper",False
645481,VCT 2026: Americas Stage 1,2026-04-17,Haven,Evil Geniuses,FURIA,"Killjoy,Neon,Omen,Sova,Viper","Killjoy,Neon,Omen,Sova,Viper",True
645481,VCT 2026: Americas Stage 1,2026-04-17,Pearl,FURIA,Evil Geniuses,"Astra,Fade,Killjoy,Neon,Phoenix","Astra,Killjoy,Neon,Sova,Waylay",True
645481,VCT 2026: Americas Stage 1,2026-04-17,Pearl,Evil Geniuses,FURIA,"Astra,Killjoy,Neon,Sova,Waylay","Astra,Fade,Killjoy,Neon,Phoenix",False
645481,VCT 2026: Americas Stage 1,2026-04-17,Lotus,FURIA,Evil Geniuses,"Fade,Neon,Omen,Viper,Vyse","Fade,Neon,Omen,Viper,Vyse",True
645481,VCT 2026: Americas Stage 1,2026-04-17,Lotus,Evil Geniuses,FURIA,"Fade,Neon,Omen,Viper,Vyse","Fade,Neon,Omen,Viper,Vyse",False
645482,VCT 2026: Americas Stage 1,2026-04-18,Breeze,G2 Esports,LEVIATÁN,"Astra,Harbor,Neon,Sova,Vyse","Chamber,Neon,Omen,Sova,Viper",True
645482,VCT 2026: Americas Stage 1,2026-04-18,Breeze,LEVIATÁN,G2 Esports,"Chamber,Neon,Omen,Sova,Viper","Astra,Harbor,Neon,Sova,Vyse",False
645482,VCT 2026: Americas Stage 1,2026-04-18,Split,G2 Esports,LEVIATÁN,"Astra,Fade,Harbor,Raze,Vyse","Fade,Neon,Omen,Phoenix,Viper",False
645482,VCT 2026: Americas Stage 1,2026-04-18,Split,LEVIATÁN,G2 Esports,"Fade,Neon,Omen,Phoenix,Viper","Astra,Fade,Harbor,Raze,Vyse",True
645482,VCT 2026: Americas Stage 1,2026-04-18,Bind,G2 Esports,LEVIATÁN,"Brimstone,Fade,Raze,Viper,Vyse","Brimstone,Neon,Phoenix,Skye,Viper",False
645482,VCT 2026: Americas Stage 1,2026-04-18,Bind,LEVIATÁN,G2 Esports,"Brimstone,Neon,Phoenix,Skye,Viper","Brimstone,Fade,Raze,Viper,Vyse",True
645483,VCT 2026: Americas Stage 1,2026-04-18,Haven,MIBR,LOUD,"Fade,Jett,Omen,Phoenix,Vyse","Neon,Omen,Sova,Viper,Vyse",True
645483,VCT 2026: Americas Stage 1,2026-04-18,Haven,LOUD,MIBR,"Neon,Omen,Sova,Viper,Vyse","Fade,Jett,Omen,Phoenix,Vyse",False
645483,VCT 2026: Americas Stage 1,2026-04-18,Split,MIBR,LOUD,"Astra,Fade,Neon,Raze,Vyse","Cypher,Neon,Omen,Skye,Viper",True
645483,VCT 2026: Americas Stage 1,2026-04-18,Split,LOUD,MIBR,"Cypher,Neon,Omen,Skye,Viper","Astra,Fade,Neon,Raze,Vyse",False
645484,VCT 2026: Americas Stage 1,2026-04-19,Lotus,NRG,KRÜ Esports,"Fade,Neon,Omen,Viper,Vyse","Fade,Neon,Omen,Viper,Vyse",False
645484,VCT 2026: Americas Stage 1,2026-04-19,Lotus,KRÜ Esports,NRG,"Fade,Neon,Omen,Viper,Vyse","Fade,Neon,Omen,Viper,Vyse",True
645484,VCT 2026: Americas Stage 1,2026-04-19,Split,NRG,KRÜ Esports,"Fade,Neon,Omen,Viper,Vyse","Fade,Neon,Omen,Viper,Vyse",False
645484,VCT 2026: Americas Stage 1,2026-04-19,Split,KRÜ Esports,NRG,"Fade,Neon,Omen,Viper,Vyse","Fade,Neon,Omen,Viper,Vyse",True
645485,VCT 2026: Americas Stage 1,2026-04-19,Haven,100 Thieves,Sentinels,"Cypher,Neon,Omen,Phoenix,Sova","Killjoy,Neon,Omen,Sova,Viper",False
645485,VCT 2026: Americas Stage 1,2026-04-19,Haven,Sentinels,100 Thieves,"Killjoy,Neon,Omen,Sova,Viper","Cypher,Neon,Omen,Phoenix,Sova",True
645485,VCT 2026: Americas Stage 1,2026-04-19,Split,100 Thieves,Sentinels,"Fade,Omen,Raze,Sage,Viper","Neon,Omen,Sage,Skye,Viper",False
645485,VCT 2026: Americas Stage 1,2026-04-19,Split,Sentinels,100 Thieves,"Neon,Omen,Sage,Skye,Viper","Fade,Omen,Raze,Sage,Viper",True
645486,VCT 2026: Americas Stage 1,2026-04-24,Bind,LEVIATÁN,ENVY,"Brimstone,Neon,Phoenix,Skye,Viper","Brimstone,Chamber,Neon,Skye,Viper",True
645486,VCT 2026: Americas Stage 1,2026-04-24,Bind,ENVY,LEVIATÁN,"Brimstone,Chamber,Neon,Skye,Viper","Brimstone,Neon,Phoenix,Skye,Viper",False
645486,VCT 2026: Americas Stage 1,2026-04-24,Fracture,LEVIATÁN,ENVY,"Breach,Brimstone,Neon,Tejo,Waylay","Breach,Brimstone,Neon,Skye,Veto",True
645486,VCT 2026: Americas Stage 1,2026-04-24,Fracture,ENVY,LEVIATÁN,"Breach,Brimstone,Neon,Skye,Veto","Breach,Brimstone,Neon,Tejo,Waylay",False
645487,VCT 2026: Americas Stage 1,2026-04-24,Haven,G2 Esports,LOUD,"Astra,Chamber,Fade,Neon,Phoenix","Neon,Omen,Sova,Viper,Vyse",True
645487,VCT 2026: Americas Stage 1,2026-04-24,Haven,LOUD,G2 Esports,"Neon,Omen,Sova,Viper,Vyse","Astra,Chamber,Fade,Neon,Phoenix",False
645487,VCT 2026: Americas Stage 1,2026-04-24,Pearl,G2 Esports,LOUD,"Astra,Harbor,Neon,Sova,Vyse","Astra,Chamber,Kayo,Neon,Sova",True
645487,VCT 2026: Americas Stage 1,2026-04-24,Pearl,LOUD,G2 Esports,"Astra,Chamber,Kayo,Neon,Sova","Astra,Harbor,Neon,Sova,Vyse",False
645488,VCT 2026: Americas Stage 1,2026-04-25,Lotus,FURIA,KRÜ Esports,"Fade,Neon,Omen,Viper,Vyse","Fade,Neon,Omen,Viper,Vyse",False
645488,VCT 2026: Americas Stage 1,2026-04-25,Lotus,KRÜ Esports,FURIA,"Fade,Neon,Omen,Viper,Vyse","Fade,Neon,Omen,Viper,Vyse",True
645488,VCT 2026: Americas Stage 1,2026-04-25,Haven,FURIA,KRÜ Esports,"Cypher,Neon,Omen,Phoenix,Sova","Cypher,Fade,Neon,Omen,Phoenix",False
645488,VCT 2026: Americas Stage 1,2026-04-25,Haven,KRÜ Esports,FURIA,"Cypher,Fade,Neon,Omen,Phoenix","Cypher,Neon,Omen,Phoenix,Sova",True
645489,VCT 2026: Americas Stage 1,2026-04-25,Pearl,NRG,100 Thieves,"Astra,Killjoy,Neon,Sova,Tejo","Astra,Chamber,Fade,Neon,Phoenix",False
645489,VCT 2026: Americas Stage 1,2026-04-25,Pearl,100 Thieves,NRG,"Astra,Chamber,Fade,Neon,Phoenix","Astra,Killjoy,Neon,Sova,Tejo",True
645489,VCT 2026: Americas Stage 1,2026-04-25,Lotus,NRG,100 Thieves,"Fade,Neon,Omen,Viper,Vyse","Omen,Raze,Sage,Sova,Vyse",True
645489,VCT 2026: Americas Stage 1,2026-04-25,Lotus,100 Thieves,NRG,"Omen,Raze,Sage,Sova,Vyse","Fade,Neon,Omen,Viper,Vyse",False
645489,VCT 2026: Americas Stage 1,2026-04-25,Breeze,NRG,100 Thieves,"Harbor,Jett,Kayo,Sova,Viper","Harbor,Jett,Kayo,Sova,Viper",True
645489,VCT 2026: Americas Stage 1,2026-04-25,Breeze,100 Thieves,NRG,"Harbor,Jett,Kayo,Sova,Viper","Harbor,Jett,Kayo,Sova,Viper",False
645490,VCT 2026: Americas Stage 1,2026-04-26,Haven,Evil Geniuses,Sentinels,"Killjoy,Neon,Omen,Sova,Viper","Killjoy,Neon,Omen,Sova,Viper",False
645490,VCT 2026: Americas Stage 1,2026-04-26,Haven,Sentinels,Evil Geniuses,"Killjoy,Neon,Omen,Sova,Viper","Killjoy,Neon,Omen,Sova,Viper",True
645490,VCT 2026: Americas Stage 1,2026-04-26,Bind,Evil Geniuses,Sentinels,"Brimstone,Neon,Skye,Viper,Waylay","Harbor,Neon,Raze,Skye,Viper",False
645490,VCT 2026: Americas Stage 1,2026-04-26,Bind,Sentinels,Evil Geniuses,"Harbor,Neon,Raze,Skye,Viper","Brimstone,Neon,Skye,Viper,Waylay",True
645491,VCT 2026: Americas Stage 1,2026-04-26,Breeze,MIBR,Cloud9,"Astra,Harbor,Jett,Neon,Skye","Harbor,Iso,Neon,Sova,Viper",False
645491,VCT 2026: Americas Stage 1,2026-04-26,Breeze,Cloud9,MIBR,"Harbor,Iso,Neon,Sova,Viper","Astra,Harbor,Jett,Neon,Skye",True
645491,VCT 2026: Americas Stage 1,2026-04-26,Split,MIBR,Cloud9,"Astra,Fade,Neon,Raze,Vyse","Neon,Omen,Raze,Skye,Viper",False
645491,VCT 2026: Americas Stage 1,2026-04-26,Split,Cloud9,MIBR,"Neon,Omen,Raze,Skye,Viper","Astra,Fade,Neon,Raze,Vyse",True
645492,VCT 2026: Americas Stage 1,2026-05-01,Fracture,Evil Geniuses,NRG,"Breach,Brimstone,Chamber,Neon,Sova","Brimstone,Cypher,Fade,Phoenix,Waylay",False
645492,VCT 2026: Americas Stage 1,2026-05-01,Fracture,NRG,Evil Geniuses,"Brimstone,Cypher,Fade,Phoenix,Waylay","Breach,Brimstone,Chamber,Neon,Sova",True
645492,VCT 2026: Americas Stage 1,2026-05-01,Pearl,Evil Geniuses,NRG,"Astra,Fade,Neon,Phoenix,Vyse","Astra,Killjoy,Neon,Sova,Tejo",False
645492,VCT 2026: Americas Stage 1,2026-05-01,Pearl,NRG,Evil Geniuses,"Astra,Killjoy,Neon,Sova,Tejo","Astra,Fade,Neon,Phoenix,Vyse",True
645493,VCT 2026: Americas Stage 1,2026-05-01,Breeze,LEVIATÁN,MIBR,"Harbor,Jett,Neon,Omen,Sova","Astra,Harbor,Jett,Neon,Skye",False
645493,VCT 2026: Americas Stage 1,2026-05-01,Breeze,MIBR,LEVIATÁN,"Astra,Harbor,Jett,Neon,Skye","Harbor,Jett,Neon,Omen,Sova",True
645493,VCT 2026: Americas Stage 1,2026-05-01,Haven,LEVIATÁN,MIBR,"Astra,Chamber,Neon,Phoenix,Sova","Chamber,Fade,Jett,Omen,Phoenix",False
645493,VCT 2026: Americas Stage 1,2026-05-01,Haven,MIBR,LEVIATÁN,"Chamber,Fade,Jett,Omen,Phoenix","Astra,Chamber,Neon,Phoenix,Sova",True
645494,VCT 2026: Americas Stage 1,2026-05-02,Bind,KRÜ Esports,100 Thieves,"Brimstone,Fade,Neon,Viper,Vyse","Brimstone,Chamber,Skye,Viper,Waylay",False
645494,VCT 2026: Americas Stage 1,2026-05-02,Bind,100 Thieves,KRÜ Esports,"Brimstone,Chamber,Skye,Viper,Waylay","Brimstone,Fade,Neon,Viper,Vyse",True
645494,VCT 2026: Americas Stage 1,2026-05-02,Haven,KRÜ Esports,100 Thieves,"Cypher,Fade,Neon,Omen,Phoenix","Cypher,Neon,Omen,Phoenix,Sova",True
645494,VCT 2026: Americas Stage 1,2026-05-02,Haven,100 Thieves,KRÜ Esports,"Cypher,Neon,Omen,Phoenix,Sova","Cypher,Fade,Neon,Omen,Phoenix",False
645494,VCT 2026: Americas Stage 1,2026-05-02,Split,KRÜ Esports,100 Thieves,"Fade,Neon,Omen,Viper,Vyse","Omen,Raze,Sage,Skye,Viper",False
645494,VCT 2026: Americas Stage 1,2026-05-02,Split,100 Thieves,KRÜ Esports,"Omen,Raze,Sage,Skye,Viper","Fade,Neon,Omen,Viper,Vyse",True
645495,VCT 2026: Americas Stage 1,2026-05-02,Split,FURIA,Sentinels,"Fade,Neon,Omen,Viper,Vyse","Neon,Omen,Sage,Skye,Viper",True
645495,VCT 2026: Americas Stage 1,2026-05-02,Split,Sentinels,FURIA,"Neon,Omen,Sage,Skye,Viper","Fade,Neon,Omen,Viper,Vyse",False
645495,VCT 2026: Americas Stage 1,2026-05-02,Breeze,FURIA,Sentinels,"Astra,Harbor,Jett,Neon,Sova","Harbor,Iso,Neon,Sova,Viper",False
645495,VCT 2026: Americas Stage 1,2026-05-02,Breeze,Sentinels,FURIA,"Harbor,Iso,Neon,Sova,Viper","Astra,Harbor,Jett,Neon,Sova",True
645495,VCT 2026: Americas Stage 1,2026-05-02,Haven,FURIA,Sentinels,"Cypher,Neon,Omen,Phoenix,Sova","Killjoy,Neon,Omen,Sova,Viper",True
645495,VCT 2026: Americas Stage 1,2026-05-02,Haven,Sentinels,FURIA,"Killjoy,Neon,Omen,Sova,Viper","Cypher,Neon,Omen,Phoenix,Sova",False
645496,VCT 2026: Americas Stage 1,2026-05-03,Lotus,LOUD,Cloud9,"Fade,Neon,Omen,Viper,Vyse","Fade,Neon,Omen,Raze,Vyse",True
645496,VCT 2026: Americas Stage 1,2026-05-03,Lotus,Cloud9,LOUD,"Fade,Neon,Omen,Raze,Vyse","Fade,Neon,Omen,Viper,Vyse",False
645496,VCT 2026: Americas Stage 1,2026-05-03,Split,LOUD,Cloud9,"Fade,Neon,Omen,Viper,Vyse","Fade,Neon,Omen,Raze,Viper",False
645496,VCT 2026: Americas Stage 1,2026-05-03,Split,Cloud9,LOUD,"Fade,Neon,Omen,Raze,Viper","Fade,Neon,Omen,Viper,Vyse",True
645496,VCT 2026: Americas Stage 1,2026-05-03,Breeze,LOUD,Cloud9,"Astra,Harbor,Kayo,Neon,Sova","Harbor,Iso,Neon,Sova,Viper",True
645496,VCT 2026: Americas Stage 1,2026-05-03,Breeze,Cloud9,LOUD,"Harbor,Iso,Neon,Sova,Viper","Astra,Harbor,Kayo,Neon,Sova",False
645497,VCT 2026: Americas Stage 1,2026-05-03,Haven,G2 Esports,ENVY,"Astra,Chamber,Fade,Neon,Phoenix","Astra,Chamber,Neon,Phoenix,Sova",True
645497,VCT 2026: Americas Stage 1,2026-05-03,Haven,ENVY,G2 Esports,"Astra,Chamber,Neon,Phoenix,Sova","Astra,Chamber,Fade,Neon,Phoenix",False
645497,VCT 2026: Americas Stage 1,2026-05-03,Lotus,G2 Esports,ENVY,"Fade,Omen,Raze,Viper,Vyse","Fade,Neon,Omen,Raze,Vyse",True
645497,VCT 2026: Americas Stage 1,2026-05-03,Lotus,ENVY,G2 Esports,"Fade,Neon,Omen,Raze,Vyse","Fade,Omen,Raze,Viper,Vyse",False
645498,VCT 2026: Americas Stage 1,2026-05-08,Haven,KRÜ Esports,Evil Geniuses,"Cypher,Fade,Neon,Omen,Phoenix","Killjoy,Neon,Omen,Sova,Viper",False
645498,VCT 2026: Americas Stage 1,2026-05-08,Haven,Evil Geniuses,KRÜ Esports,"Killjoy,Neon,Omen,Sova,Viper","Cypher,Fade,Neon,Omen,Phoenix",True
645498,VCT 2026: Americas Stage 1,2026-05-08,Lotus,KRÜ Esports,Evil Geniuses,"Fade,Neon,Omen,Viper,Vyse","Fade,Neon,Omen,Viper,Vyse",True
645498,VCT 2026: Americas Stage 1,2026-05-08,Lotus,Evil Geniuses,KRÜ Esports,"Fade,Neon,Omen,Viper,Vyse","Fade,Neon,Omen,Viper,Vyse",False
645498,VCT 2026: Americas Stage 1,2026-05-08,Bind,KRÜ Esports,Evil Geniuses,"Brimstone,Fade,Neon,Viper,Vyse","Brimstone,Neon,Phoenix,Skye,Viper",True
645498,VCT 2026: Americas Stage 1,2026-05-08,Bind,Evil Geniuses,KRÜ Esports,"Brimstone,Neon,Phoenix,Skye,Viper","Brimstone,Fade,Neon,Viper,Vyse",False
645499,VCT 2026: Americas Stage 1,2026-05-08,Pearl,FURIA,100 Thieves,"Astra,Fade,Killjoy,Neon,Phoenix","Astra,Chamber,Fade,Neon,Phoenix",True
645499,VCT 2026: Americas Stage 1,2026-05-08,Pearl,100 Thieves,FURIA,"Astra,Chamber,Fade,Neon,Phoenix","Astra,Fade,Killjoy,Neon,Phoenix",False
645499,VCT 2026: Americas Stage 1,2026-05-08,Haven,FURIA,100 Thieves,"Cypher,Neon,Omen,Phoenix,Sova","Cypher,Neon,Omen,Phoenix,Sova",False
645499,VCT 2026: Americas Stage 1,2026-05-08,Haven,100 Thieves,FURIA,"Cypher,Neon,Omen,Phoenix,Sova","Cypher,Neon,Omen,Phoenix,Sova",True
645499,VCT 2026: Americas Stage 1,2026-05-08,Breeze,FURIA,100 Thieves,"Astra,Harbor,Iso,Neon,Sova","Cypher,Harbor,Neon,Phoenix,Sova",False
645499,VCT 2026: Americas Stage 1,2026-05-08,Breeze,100 Thieves,FURIA,"Cypher,Harbor,Neon,Phoenix,Sova","Astra,Harbor,Iso,Neon,Sova",True
645500,VCT 2026: Americas Stage 1,2026-05-09,Lotus,G2 Esports,Cloud9,"Fade,Omen,Raze,Viper,Vyse","Fade,Omen,Raze,Viper,Vyse",True
645500,VCT 2026: Americas Stage 1,2026-05-09,Lotus,Cloud9,G2 Esports,"Fade,Omen,Raze,Viper,Vyse","Fade,Omen,Raze,Viper,Vyse",False
645500,VCT 2026: Americas Stage 1,2026-05-09,Split,G2 Esports,Cloud9,"Astra,Fade,Raze,Viper,Vyse","Fade,Neon,Omen,Raze,Viper",True
645500,VCT 2026: Americas Stage 1,2026-05-09,Split,Cloud9,G2 Esports,"Fade,Neon,Omen,Raze,Viper","Astra,Fade,Raze,Viper,Vyse",False
645501,VCT 2026: Americas Stage 1,2026-05-09,Haven,ENVY,MIBR,"Cypher,Jett,Omen,Sova,Yoru","Chamber,Fade,Jett,Omen,Phoenix",True
645501,VCT 2026: Americas Stage 1,2026-05-09,Haven,MIBR,ENVY,"Chamber,Fade,Jett,Omen,Phoenix","Cypher,Jett,Omen,Sova,Yoru",False
645501,VCT 2026: Americas Stage 1,2026-05-09,Bind,ENVY,MIBR,"Clove,Reyna,Skye,Viper,Yoru","Harbor,Neon,Raze,Skye,Viper",True
645501,VCT 2026: Americas Stage 1,2026-05-09,Bind,MIBR,ENVY,"Harbor,Neon,Raze,Skye,Viper","Clove,Reyna,Skye,Viper,Yoru",False
645502,VCT 2026: Americas Stage 1,2026-05-10,Bind,LOUD,LEVIATÁN,"Brimstone,Chamber,Raze,Skye,Viper","Brimstone,Neon,Phoenix,Skye,Viper",False
645502,VCT 2026: Americas Stage 1,2026-05-10,Bind,LEVIATÁN,LOUD,"Brimstone,Neon,Phoenix,Skye,Viper","Brimstone,Chamber,Raze,Skye,Viper",True
645502,VCT 2026: Americas Stage 1,2026-05-10,Breeze,LOUD,LEVIATÁN,"Astra,Harbor,Kayo,Neon,Sova","Harbor,Jett,Neon,Omen,Sova",True
645502,VCT 2026: Americas Stage 1,2026-05-10,Breeze,LEVIATÁN,LOUD,"Harbor,Jett,Neon,Omen,Sova","Astra,Harbor,Kayo,Neon,Sova",False
645502,VCT 2026: Americas Stage 1,2026-05-10,Haven,LOUD,LEVIATÁN,"Chamber,Neon,Omen,Phoenix,Sova","Astra,Chamber,Neon,Phoenix,Sova",True
645502,VCT 2026: Americas Stage 1,2026-05-10,Haven,LEVIATÁN,LOUD,"Astra,Chamber,Neon,Phoenix,Sova","Chamber,Neon,Omen,Phoenix,Sova",False
645503,VCT 2026: Americas Stage 1,2026-05-10,Fracture,Sentinels,NRG,"Brimstone,Cypher,Fade,Neon,Raze","Brimstone,Cypher,Fade,Phoenix,Waylay",False
645503,VCT 2026: Americas Stage 1,2026-05-10,Fracture,NRG,Sentinels,"Brimstone,Cypher,Fade,Phoenix,Waylay","Brimstone,Cypher,Fade,Neon,Raze",True
645503,VCT 2026: Americas Stage 1,2026-05-10,Breeze,Sentinels,NRG,"Harbor,Iso,Neon,Sova,Viper","Harbor,Jett,Kayo,Sova,Viper",True
645503,VCT 2026: Americas Stage 1,2026-05-10,Breeze,NRG,Sentinels,"Harbor,Jett,Kayo,Sova,Viper","Harbor,Iso,Neon,Sova,Viper",False
645503,VCT 2026: Americas Stage 1,2026-05-10,Lotus,Sentinels,NRG,"Fade,Neon,Omen,Raze,Vyse","Fade,Neon,Omen,Viper,Vyse",False
645503,VCT 2026: Americas Stage 1,2026-05-10,Lotus,NRG,Sentinels,"Fade,Neon,Omen,Viper,Vyse","Fade,Neon,Omen,Raze,Vyse",True
660369,VCT 2026: Americas Stage 1,2026-05-14,Breeze,FURIA,LEVIATÁN,"Harbor,Jett,Kayo,Sova,Viper","Harbor,Jett,Neon,Omen,Sova",True
660369,VCT 2026: Americas Stage 1,2026-05-14,Breeze,LEVIATÁN,FURIA,"Harbor,Jett,Neon,Omen,Sova","Harbor,Jett,Kayo,Sova,Viper",False
660369,VCT 2026: Americas Stage 1,2026-05-14,Split,FURIA,LEVIATÁN,"Fade,Neon,Omen,Viper,Vyse","Fade,Neon,Omen,Phoenix,Viper",False
660369,VCT 2026: Americas Stage 1,2026-05-14,Split,LEVIATÁN,FURIA,"Fade,Neon,Omen,Phoenix,Viper","Fade,Neon,Omen,Viper,Vyse",True
660369,VCT 2026: Americas Stage 1,2026-05-14,Pearl,FURIA,LEVIATÁN,"Astra,Fade,Killjoy,Neon,Phoenix","Astra,Chamber,Neon,Phoenix,Sova",False
660369,VCT 2026: Americas Stage 1,2026-05-14,Pearl,LEVIATÁN,FURIA,"Astra,Chamber,Neon,Phoenix,Sova","Astra,Fade,Killjoy,Neon,Phoenix",True
660370,VCT 2026: Americas Stage 1,2026-05-14,Pearl,G2 Esports,100 Thieves,"Astra,Fade,Neon,Phoenix,Vyse","Astra,Chamber,Fade,Neon,Phoenix",True
660370,VCT 2026: Americas Stage 1,2026-05-14,Pearl,100 Thieves,G2 Esports,"Astra,Chamber,Fade,Neon,Phoenix","Astra,Fade,Neon,Phoenix,Vyse",False
660370,VCT 2026: Americas Stage 1,2026-05-14,Lotus,G2 Esports,100 Thieves,"Fade,Omen,Raze,Viper,Vyse","Cypher,Fade,Neon,Omen,Raze",True
660370,VCT 2026: Americas Stage 1,2026-05-14,Lotus,100 Thieves,G2 Esports,"Cypher,Fade,Neon,Omen,Raze","Fade,Omen,Raze,Viper,Vyse",False
660371,VCT 2026: Americas Stage 1,2026-05-15,Split,MIBR,LEVIATÁN,"Astra,Fade,Neon,Raze,Vyse","Fade,Neon,Omen,Phoenix,Viper",False
660371,VCT 2026: Americas Stage 1,2026-05-15,Split,LEVIATÁN,MIBR,"Fade,Neon,Omen,Phoenix,Viper","Astra,Fade,Neon,Raze,Vyse",True
660371,VCT 2026: Americas Stage 1,2026-05-15,Fracture,MIBR,LEVIATÁN,"Brimstone,Cypher,Jett,Neon,Skye","Breach,Brimstone,Neon,Tejo,Waylay",True
660371,VCT 2026: Americas Stage 1,2026-05-15,Fracture,LEVIATÁN,MIBR,"Breach,Brimstone,Neon,Tejo,Waylay","Brimstone,Cypher,Jett,Neon,Skye",False
660371,VCT 2026: Americas Stage 1,2026-05-15,Ascent,MIBR,LEVIATÁN,"Jett,Omen,Sage,Sova,Vyse","Chamber,Neon,Omen,Phoenix,Sova",False
660371,VCT 2026: Americas Stage 1,2026-05-15,Ascent,LEVIATÁN,MIBR,"Chamber,Neon,Omen,Phoenix,Sova","Jett,Omen,Sage,Sova,Vyse",True
660372,VCT 2026: Americas Stage 1,2026-05-15,Lotus,KRÜ Esports,G2 Esports,"Fade,Neon,Omen,Viper,Vyse","Fade,Omen,Raze,Viper,Vyse",False
660372,VCT 2026: Americas Stage 1,2026-05-15,Lotus,G2 Esports,KRÜ Esports,"Fade,Omen,Raze,Viper,Vyse","Fade,Neon,Omen,Viper,Vyse",True
660372,VCT 2026: Americas Stage 1,2026-05-15,Breeze,KRÜ Esports,G2 Esports,"Harbor,Kayo,Neon,Sova,Viper","Astra,Harbor,Neon,Sova,Vyse",False
660372,VCT 2026: Americas Stage 1,2026-05-15,Breeze,G2 Esports,KRÜ Esports,"Astra,Harbor,Neon,Sova,Vyse","Harbor,Kayo,Neon,Sova,Viper",True
660375,VCT 2026: Americas Stage 1,2026-05-16,Lotus,FURIA,NRG,"Fade,Neon,Omen,Raze,Vyse","Fade,Neon,Omen,Viper,Vyse",False
660375,VCT 2026: Americas Stage 1,2026-05-16,Lotus,NRG,FURIA,"Fade,Neon,Omen,Viper,Vyse","Fade,Neon,Omen,Raze,Vyse",True
660375,VCT 2026: Americas Stage 1,2026-05-16,Haven,FURIA,NRG,"Cypher,Jett,Omen,Phoenix,Sova","Cypher,Neon,Omen,Phoenix,Sova",False
660375,VCT 2026: Americas Stage 1,2026-05-16,Haven,NRG,FURIA,"Cypher,Neon,Omen,Phoenix,Sova","Cypher,Jett,Omen,Phoenix,Sova",True
660376,VCT 2026: Americas Stage 1,2026-05-16,Breeze,100 Thieves,LOUD,"Cypher,Harbor,Neon,Phoenix,Sova","Astra,Harbor,Jett,Kayo,Sova",True
660376,VCT 2026: Americas Stage 1,2026-05-16,Breeze,LOUD,100 Thieves,"Astra,Harbor,Jett,Kayo,Sova","Cypher,Harbor,Neon,Phoenix,Sova",False
660376,VCT 2026: Americas Stage 1,2026-05-16,Split,100 Thieves,LOUD,"Omen,Raze,Sage,Skye,Viper","Neon,Omen,Raze,Skye,Viper",True
660376,VCT 2026: Americas Stage 1,2026-05-16,Split,LOUD,100 Thieves,"Neon,Omen,Raze,Skye,Viper","Omen,Raze,Sage,Skye,Viper",False
660377,VCT 2026: Americas Stage 1,2026-05-17,Breeze,KRÜ Esports,NRG,"Harbor,Kayo,Neon,Sova,Viper","Harbor,Jett,Kayo,Sova,Viper",False
660377,VCT 2026: Americas Stage 1,2026-05-17,Breeze,NRG,KRÜ Esports,"Harbor,Jett,Kayo,Sova,Viper","Harbor,Kayo,Neon,Sova,Viper",True
660377,VCT 2026: Americas Stage 1,2026-05-17,Haven,KRÜ Esports,NRG,"Cypher,Fade,Neon,Omen,Phoenix","Cypher,Neon,Omen,Phoenix,Sova",False
